Date,Price,Open,High,Low,Vol.,Change %
10-Feb-15,2062.25,2043.75,2066.5,2040.5,1.40M,0.97%
9-Feb-15,2042.5,2050,2051.75,2036.5,878.10K,-0.51%
6-Feb-15,2053,2056.25,2068,2044.5,788.33K,-0.10%
5-Feb-15,2055,2025,2058.75,2020.75,1.34M,1.23%
4-Feb-15,2030,2040.5,2049.25,2022.75,1.70M,-0.59%
3-Feb-15,2042,2015,2044,2007,1.71M,1.24%
2-Feb-15,2017,1990.5,2018.5,1973.75,2.04M,1.43%
30-Jan-15,1988.5,2019.25,2020.5,1986.25,2.35M,-1.49%
29-Jan-15,2018.5,1993.5,2020,1982,2.12M,1.36%
28-Jan-15,1991.5,2036.5,2046.5,1991.25,2.09M,-1.90%
27-Jan-15,2030,2054,2054.75,2013.25,1.96M,-1.14%
26-Jan-15,2053.5,2035,2055,2025.5,1.26M,0.46%
23-Jan-15,2044,2056.5,2062.5,2042.25,1.35M,-0.61%
22-Jan-15,2056.5,2026.75,2059.25,2019.25,1.83M,1.48%
21-Jan-15,2026.5,2015.75,2032.75,2005.25,1.64M,0.48%
20-Jan-15,2016.75,2013.5,2026.5,1997.5,1.81M,0.34%
19-Jan-15,2009.95,2010.45,2023.65,2003.15,-,-0.03%
18-Jan-15,2010.65,2013.65,2013.65,2008.55,-,-0.12%
16-Jan-15,2013,1980.75,2014.25,1970.25,2.02M,1.21%
15-Jan-15,1989,2009.75,2027.25,1978.25,2.26M,-0.92%
14-Jan-15,2007.5,2017.25,2019.5,1981.25,2.52M,-0.42%
13-Jan-15,2016,2023.75,2051.75,2001,2.50M,-0.32%
12-Jan-15,2022.5,2034.5,2048.25,2015.25,1.62M,-0.63%
9-Jan-15,2035.25,2053.75,2062,2031.25,1.91M,-0.96%
8-Jan-15,2055,2020.5,2058.5,2020.25,1.56M,1.76%
7-Jan-15,2019.5,1996.5,2023.75,1995.75,1.76M,1.25%
6-Jan-15,1994.5,2019,2023.5,1984.25,2.35M,-1.07%
5-Jan-15,2016,2045.75,2048.25,2009.5,2.03M,-1.48%
2-Jan-15,2046.25,2055,2067.25,2038.75,1.36M,-0.62%
1-Jan-15,2058.95,2051.65,2059.15,2051.65,-,0.31%
31-Dec-14,2052.5,2076.25,2082.75,2050.75,836.22K,-1.17%
30-Dec-14,2076.75,2087.5,2088.5,2073,718.03K,-0.43%
29-Dec-14,2085.75,2086,2088.75,2076,636.35K,0.07%
26-Dec-14,2084.25,2078.75,2088.75,2078.5,309.28K,0.10%
25-Dec-14,2082.15,2078.55,2082.15,2078.55,-,0.16%
24-Dec-14,2078.75,2078.75,2083.5,2077,235.05K,-0.01%
23-Dec-14,2079,2073,2084.5,2071.5,777.81K,0.31%
22-Dec-14,2072.5,2065,2076,2064,858.55K,0.56%
19-Dec-14,2061.01,2066,2079.75,2061.25,82.35K,-0.19%
18-Dec-14,2065,2013.75,2068,2010.75,538.25K,2.52%
17-Dec-14,2014.25,1973.5,2017,1972.75,785.29K,2.17%
16-Dec-14,1971.5,1991.25,2018,1968.25,1.22M,-0.93%
15-Dec-14,1990,1998.75,2019.25,1981.5,1.13M,-0.36%
12-Dec-14,1997.25,2029.5,2032.25,1996.5,1.49M,-1.66%
11-Dec-14,2031,2026.25,2056.5,2023.75,2.26M,0.22%
10-Dec-14,2026.5,2057.75,2060,2023.25,2.38M,-1.51%
9-Dec-14,2057.5,2060.25,2062.25,2033.25,1.89M,-0.10%
8-Dec-14,2059.5,2075.75,2077.5,2053.75,1.41M,-0.79%
5-Dec-14,2076,2071.75,2079,2068.5,1.15M,0.19%
4-Dec-14,2072,2073,2077.25,2061.25,1.37M,-0.02%
3-Dec-14,2072.5,2066.5,2076,2063.25,925.31K,0.31%
2-Dec-14,2066,2051,2068,2050.75,1.15M,0.74%
1-Dec-14,2050.75,2063.25,2064,2048.25,1.47M,-0.75%
28-Nov-14,2066.25,2074,2074.75,2063.5,783.12K,-0.23%
27-Nov-14,2070.95,2072.55,2074.65,2068.45,-,-0.06%
26-Nov-14,2072.25,2068.25,2075.25,2065.25,743.54K,0.23%
25-Nov-14,2067.5,2067.25,2073,2062.75,977.86K,0.00%
24-Nov-14,2067.5,2062.25,2069,2060.75,793.92K,0.28%
21-Nov-14,2061.75,2052.25,2072.25,2049.75,1.63M,0.48%
20-Nov-14,2052,2047,2052.75,2035.25,1.13M,0.23%
19-Nov-14,2047.25,2048.75,2050.5,2037.75,1.19M,-0.06%
18-Nov-14,2048.5,2039.25,2054,2035.75,1.15M,0.43%
17-Nov-14,2039.75,2038.5,2040.5,2025.25,1.06M,0.09%
14-Nov-14,2038,2033,2039.75,2032,1.05M,0.20%
13-Nov-14,2034,2034.75,2043.75,2026.75,1.54M,-0.10%
12-Nov-14,2036,2036.5,2037.25,2026.75,1.08M,-0.02%
11-Nov-14,2036.5,2033.75,2039,2031,779.71K,0.12%
10-Nov-14,2034,2025.75,2035,2021,967.81K,0.39%
7-Nov-14,2026,2027.25,2033.5,2020.5,1.28M,-0.10%
6-Nov-14,2028,2018.5,2029.25,2010.75,1.43M,0.46%
5-Nov-14,2018.75,2006.25,2020.5,2003.75,1.57M,0.66%
4-Nov-14,2005.5,2010.5,2013.75,1995.25,1.52M,-0.27%
3-Nov-14,2011,2011.25,2019.25,2007,1.36M,-0.02%
31-Oct-14,2011.5,1987.75,2016.75,1986.75,1.92M,1.16%
30-Oct-14,1988.5,1971.75,1994.25,1959.25,1.98M,0.82%
29-Oct-14,1972.25,1976,1985.75,1962,1.90M,-0.39%
28-Oct-14,1980,1957.75,1980.75,1956.75,1.57M,1.18%
27-Oct-14,1957,1960.25,1965.75,1944.5,1.45M,-0.14%
24-Oct-14,1959.75,1946,1961.25,1931.75,1.60M,0.71%
23-Oct-14,1946,1924.5,1956.25,1922.25,2.01M,1.09%
22-Oct-14,1925,1938.25,1943.75,1920.25,2.02M,-0.67%
21-Oct-14,1938,1903.5,1939.75,1885.75,2.24M,2.00%
20-Oct-14,1900,1884,1904.5,1872.25,1.65M,1.01%
17-Oct-14,1881,1853,1891.75,1851,2.58M,1.65%
16-Oct-14,1850.5,1846.75,1869.75,1815.25,3.37M,0.20%
15-Oct-14,1846.75,1878.25,1883.25,1813,4.66M,-1.49%
14-Oct-14,1874.75,1866.25,1892.75,1864.75,3.11M,0.50%
13-Oct-14,1865.5,1892,1906,1863.75,2.95M,-1.52%
10-Oct-14,1894.25,1917,1931.25,1893.25,3.07M,-1.60%
9-Oct-14,1925,1961.5,1968.5,1915.25,3.10M,-1.87%
8-Oct-14,1961.75,1926.25,1964,1918,2.52M,1.75%
7-Oct-14,1928,1953.25,1956.25,1924.25,2.17M,-1.43%
6-Oct-14,1956,1961,1971,1950.5,1.73M,-0.22%
3-Oct-14,1960.25,1938.5,1964.5,1935.75,1.56M,1.12%
2-Oct-14,1938.5,1940.75,1945.75,1918.25,2.72M,-0.12%
1-Oct-14,1940.75,1961,1967,1933.75,2.45M,-1.26%
30-Sep-14,1965.5,1968.75,1978.25,1960.5,1.99M,-0.20%
29-Sep-14,1969.5,1974.75,1977,1955.5,1.79M,-0.33%
26-Sep-14,1976,1961,1979.25,1956.5,1.68M,0.74%
25-Sep-14,1961.5,1990.75,1991.5,1957.75,2.32M,-1.48%
24-Sep-14,1991,1969.75,1992.5,1969.5,1.57M,0.95%
23-Sep-14,1972.25,1984,1988,1968.25,1.63M,-0.70%
22-Sep-14,1986.25,2002,2006.5,1981.75,1.58M,-1.79%
19-Sep-14,2022.46,2013.5,2022.5,2013.25,75.63K,0.51%
18-Sep-14,2012.25,2003.5,2014.5,2001,333.68K,0.54%
17-Sep-14,2001.5,1999.5,2010.75,1991.25,623.84K,0.10%
16-Sep-14,1999.5,1984.75,2002.5,1978.5,884.64K,0.77%
15-Sep-14,1984.25,1981.75,1987.25,1972,854.38K,-0.03%
12-Sep-14,1984.75,1999.25,1999.25,1979.5,1.25M,-0.61%
11-Sep-14,1997,1994.5,1999.5,1985,1.74M,0.10%
10-Sep-14,1995,1989.5,1996.25,1981.5,1.59M,0.26%
9-Sep-14,1989.75,2000.25,2003,1983.25,1.77M,-0.54%
8-Sep-14,2000.5,2006.5,2006.75,1994,1.21M,-0.27%
5-Sep-14,2006,1999,2007.75,1988.25,1.69M,0.41%
4-Sep-14,1997.75,1998.75,2010,1990.75,1.52M,-0.05%
3-Sep-14,1998.75,2000.5,2011,1996.25,1.30M,-0.05%
2-Sep-14,1999.75,1999,2006.25,1992.75,1.24M,-0.05%
1-Sep-14,2000.75,2000.15,2001.45,1997.45,-,-0.04%
29-Aug-14,2001.5,1999.25,2003.75,1992.25,1.04M,0.24%
28-Aug-14,1996.75,1996.75,1999.5,1987.5,1.09M,-0.01%
27-Aug-14,1997,1999.25,2000.5,1993.5,761.37K,-0.08%
26-Aug-14,1998.5,1994.5,2002.75,1992.25,878.01K,0.18%
25-Aug-14,1995,1990,1999.75,1988.75,853.07K,0.36%
22-Aug-14,1987.75,1989.75,1991.5,1981.5,1.12M,-0.09%
21-Aug-14,1989.5,1982.75,1992,1980.75,841.55K,0.32%
20-Aug-14,1983.25,1977.75,1986,1973,1.06M,0.30%
19-Aug-14,1977.25,1968.5,1979.75,1968.25,868.38K,0.50%
18-Aug-14,1967.5,1955.75,1969,1955.75,890.47K,0.77%
15-Aug-14,1952.5,1954.25,1961,1937.25,1.81M,-0.05%
14-Aug-14,1953.5,1946,1955,1942,967.19K,0.45%
13-Aug-14,1944.75,1932.25,1946.5,1930.75,1.12M,0.74%
12-Aug-14,1930.5,1934,1938.75,1923.5,1.23M,-0.10%
11-Aug-14,1932.5,1923.5,1941,1923.25,1.18M,0.45%
8-Aug-14,1923.75,1905.25,1928.25,1890.25,1.90M,0.97%
7-Aug-14,1905.25,1914.75,1925.75,1899.75,1.95M,-0.50%
6-Aug-14,1914.75,1914.75,1923.5,1903,1.71M,0.09%
5-Aug-14,1913,1931,1933.25,1907.5,2.14M,-0.98%
4-Aug-14,1932,1919.5,1937.5,1914.75,1.61M,0.70%
1-Aug-14,1918.5,1926,1932.25,1910.25,2.89M,-0.32%
31-Jul-14,1924.75,1965,1965.5,1923.5,2.77M,-2.05%
30-Jul-14,1965,1964.25,1974.25,1956.5,1.77M,0.10%
29-Jul-14,1963,1972.5,1979.5,1962,1.51M,-0.51%
28-Jul-14,1973,1970.75,1976,1960.75,1.37M,0.08%
25-Jul-14,1971.5,1978.75,1980.75,1968,1.43M,-0.47%
24-Jul-14,1980.75,1981,1985.75,1976.75,1.17M,0.00%
23-Jul-14,1980.75,1973,1983.5,1972.75,1.15M,0.29%
22-Jul-14,1975,1965.75,1980.5,1965.25,1.27M,0.45%
21-Jul-14,1966.25,1970.25,1971.5,1959,1.41M,-0.27%
18-Jul-14,1971.5,1949.25,1974.25,1942.5,1.80M,0.92%
17-Jul-14,1953.5,1971.25,1976,1948.5,2.44M,-1.08%
16-Jul-14,1974.75,1968,1978,1967,1.32M,0.34%
15-Jul-14,1968,1971.25,1976.25,1958.75,1.91M,-0.15%
14-Jul-14,1971,1962.75,1974,1962.5,1.00M,0.43%
11-Jul-14,1962.5,1957.25,1963.5,1953,1.36M,0.24%
10-Jul-14,1957.75,1967.5,1968.25,1945.25,1.97M,-0.48%
9-Jul-14,1967.25,1960.5,1968.25,1958.25,1.39M,0.34%
8-Jul-14,1960.5,1970.5,1970.75,1952.75,1.78M,-0.53%
7-Jul-14,1971,1975.75,1977.5,1967.25,1.15M,-0.24%
4-Jul-14,1975.65,1976.65,1976.95,1974.65,-,-0.09%
3-Jul-14,1977.5,1968,1978.25,1966,846.13K,0.50%
2-Jul-14,1967.75,1966.25,1970,1964.5,920.98K,0.10%
1-Jul-14,1965.75,1954.5,1971.75,1953.5,1.46M,0.68%
30-Jun-14,1952.5,1951.75,1956.75,1948,1.16M,0.03%
27-Jun-14,1952,1948.25,1954,1942.75,1.18M,0.17%
26-Jun-14,1948.75,1948.75,1952.5,1936.25,1.49M,-0.04%
25-Jun-14,1949.5,1942.25,1953.25,1937.25,1.53M,0.32%
24-Jun-14,1943.25,1951.25,1960,1939.75,1.53M,-0.50%
23-Jun-14,1953,1952.75,1959.75,1950,1.02M,-0.59%
20-Jun-14,1964.52,1957.5,1970,1956.75,61.30K,0.31%
19-Jun-14,1958.5,1956,1960.25,1952.25,369.58K,0.08%
18-Jun-14,1957,1941.5,1958,1938,522.41K,0.80%
17-Jun-14,1941.5,1936.5,1943.5,1931.25,881.10K,0.26%
16-Jun-14,1936.5,1934.25,1940.75,1926.5,866.80K,0.04%
13-Jun-14,1935.75,1930.75,1937,1926.5,945.29K,0.27%
12-Jun-14,1930.5,1943.75,1947.75,1924.75,1.67M,-0.69%
11-Jun-14,1944,1950.75,1951,1938.5,1.35M,-0.33%
10-Jun-14,1950.5,1949.25,1951.75,1943,1.04M,0.01%
9-Jun-14,1950.25,1949.25,1954.75,1945.75,1.03M,0.05%
6-Jun-14,1949.25,1938.5,1949.75,1937.75,1.21M,0.55%
5-Jun-14,1938.5,1925.5,1940.75,1921,1.68M,0.66%
4-Jun-14,1925.75,1922.75,1927,1916,917.11K,0.20%
3-Jun-14,1922,1921.5,1923.5,1916,948.00K,0.01%
2-Jun-14,1921.75,1921.25,1924.25,1913.75,1.05M,0.01%
30-May-14,1921.5,1917,1922.25,1914.25,1.17M,0.18%
29-May-14,1918,1909.75,1918,1907.25,981.82K,0.47%
28-May-14,1909,1909.75,1914,1904.5,1.06M,-0.01%
27-May-14,1909.25,1898,1910,1897,922.50K,0.36%
26-May-14,1902.45,1897.75,1904.65,1897.15,-,0.29%
23-May-14,1897,1890.25,1899.25,1889.5,761.56K,0.36%
22-May-14,1890.25,1883.75,1894,1882.75,1.03M,0.28%
21-May-14,1885,1868.5,1886.5,1866.5,1.36M,0.91%
20-May-14,1868,1881.5,1884.5,1864.75,1.56M,-0.76%
19-May-14,1882.25,1876.25,1883,1865.75,1.04M,0.40%
16-May-14,1874.75,1867,1875.75,1861.25,1.52M,0.40%
15-May-14,1867.25,1885.75,1888.5,1859,2.25M,-0.95%
14-May-14,1885.25,1894.75,1897.25,1882.25,1.19M,-0.48%
13-May-14,1894.25,1893.5,1898.5,1892,1.08M,0.08%
12-May-14,1892.75,1874,1894,1874,1.18M,1.03%
9-May-14,1873.5,1870.25,1875,1862.5,1.48M,0.07%
8-May-14,1872.25,1874.75,1884.75,1865,1.75M,-0.11%
7-May-14,1874.25,1864,1875.75,1854.5,2.00M,0.54%
6-May-14,1864.25,1877.5,1881.5,1861.75,1.38M,-0.61%
5-May-14,1875.75,1875.5,1880,1860.5,1.18M,0.07%
2-May-14,1874.5,1878.75,1886,1872,1.72M,-0.17%
1-May-14,1877.75,1879.5,1882.75,1871.5,938.35K,-0.01%
30-Apr-14,1878,1870.5,1880.25,1866.25,1.50M,0.33%
29-Apr-14,1871.75,1866,1875.25,1865,1.22M,0.31%
28-Apr-14,1866,1861.75,1871.75,1844,2.07M,0.32%
25-Apr-14,1860,1872.5,1873.75,1853,1.51M,-0.69%
24-Apr-14,1873,1879,1882.5,1863.75,1.58M,0.00%
23-Apr-14,1873,1873,1880.75,1867.5,1.00M,-0.05%
22-Apr-14,1874,1864.25,1878.75,1860.75,1.11M,0.51%
21-Apr-14,1864.5,1859.25,1865.5,1856.5,533.89K,0.35%
17-Apr-14,1858,1852.5,1863.75,1847.25,1.25M,0.28%
16-Apr-14,1852.75,1842.75,1857,1840.5,1.64M,0.72%
15-Apr-14,1839.5,1825,1844,1809.25,2.61M,0.82%
14-Apr-14,1824.5,1806,1828,1803.25,1.89M,0.70%
11-Apr-14,1811.75,1829.5,1832,1807.25,2.53M,-0.83%
10-Apr-14,1827,1865.75,1867.5,1823.75,2.38M,-2.02%
9-Apr-14,1864.75,1845,1866.5,1843.75,1.41M,1.07%
8-Apr-14,1845,1840,1849,1830.75,1.85M,0.38%
7-Apr-14,1838,1861,1861.75,1834.5,2.18M,-1.18%
4-Apr-14,1860,1884.25,1892.5,1855.75,2.50M,-1.22%
3-Apr-14,1883,1882.75,1887.5,1875.5,1.24M,0.00%
2-Apr-14,1883,1877.75,1886.25,1876.25,1.18M,0.28%
1-Apr-14,1877.75,1864.5,1878.75,1862.25,1.21M,0.71%
31-Mar-14,1864.5,1855,1868,1855,1.57M,0.76%
28-Mar-14,1850.5,1843.5,1859.5,1841.5,1.50M,0.54%
27-Mar-14,1840.5,1845,1848.5,1834,2.03M,-0.11%
26-Mar-14,1842.5,1859,1868.75,1841.5,1.90M,-0.90%
25-Mar-14,1859.25,1850.25,1864.5,1848,1.66M,0.53%
24-Mar-14,1849.5,1855.5,1866,1841.25,1.84M,-2.31%
21-Mar-14,1893.3,1873,1882,1870.75,47.87K,1.04%
20-Mar-14,1873.75,1858.5,1874.25,1852.5,344.34K,0.75%
19-Mar-14,1859.75,1871,1874.5,1849.5,640.71K,-0.59%
18-Mar-14,1870.75,1858.75,1874,1852.5,871.09K,0.70%
17-Mar-14,1857.75,1839.5,1862.75,1830.5,797.42K,0.96%
14-Mar-14,1840,1847.25,1853,1839,1.31M,-0.37%
13-Mar-14,1846.75,1868.75,1875,1841.5,2.35M,-1.12%
12-Mar-14,1867.75,1864.75,1869,1853.75,1.67M,0.13%
11-Mar-14,1865.25,1876.25,1882.25,1863,1.61M,-0.64%
10-Mar-14,1877.25,1875.5,1878.75,1865.75,1.17M,-0.04%
7-Mar-14,1878,1876.25,1887.5,1869.25,1.76M,0.09%
6-Mar-14,1876.25,1873.75,1881,1871,1.28M,0.20%
5-Mar-14,1872.5,1870.75,1875.5,1867.75,1.25M,0.05%
4-Mar-14,1871.5,1843.75,1874.75,1843.5,1.75M,1.55%
3-Mar-14,1843,1846,1849.5,1832.25,2.38M,-0.78%
28-Feb-14,1857.5,1854.5,1866.5,1845.25,2.11M,0.19%
27-Feb-14,1854,1843.75,1855.75,1832.75,1.62M,0.65%
26-Feb-14,1842,1847.5,1853.25,1838,1.46M,-0.23%
25-Feb-14,1846.25,1844.75,1851,1837.25,1.57M,0.01%
24-Feb-14,1846,1835.25,1856.75,1829.25,1.61M,0.64%
21-Feb-14,1834.25,1836,1844,1832.75,1.32M,-0.11%
20-Feb-14,1836.25,1826,1840.25,1817.25,1.61M,0.59%
19-Feb-14,1825.5,1837.25,1844.5,1823.25,1.77M,-0.65%
18-Feb-14,1837.5,1833.5,1840.25,1831.5,1.21M,0.05%
17-Feb-14,1836.65,1835.25,1840.15,1831.95,-,0.09%
14-Feb-14,1835,1823.75,1838.75,1816,1.37M,0.59%
13-Feb-14,1824.25,1816.75,1827,1802.25,1.65M,0.40%
12-Feb-14,1817,1813.25,1823.25,1811.25,1.39M,0.19%
11-Feb-14,1813.5,1795.25,1819.5,1794.25,1.76M,1.04%
10-Feb-14,1794.75,1793,1796,1786.25,1.15M,0.07%
7-Feb-14,1793.5,1768,1794,1758.25,2.34M,1.53%
6-Feb-14,1766.5,1744.75,1769.75,1744,1.74M,1.29%
5-Feb-14,1744,1744.25,1750.75,1732,2.08M,0.01%
4-Feb-14,1743.75,1738.25,1753.5,1734,2.33M,0.63%
3-Feb-14,1732.75,1777.5,1783.75,1732.25,3.03M,-2.46%
31-Jan-14,1776.5,1783.5,1788.25,1761.25,2.39M,-0.27%
30-Jan-14,1781.25,1770,1793.75,1767.75,1.82M,0.56%
29-Jan-14,1771.25,1796,1801.25,1764,2.74M,-0.95%
28-Jan-14,1788.25,1771.25,1797,1771,1.73M,0.70%
27-Jan-14,1775.75,1781.75,1792,1767,2.78M,-0.35%
24-Jan-14,1782,1824,1828,1780,2.57M,-2.32%
23-Jan-14,1824.25,1839,1844,1813.75,1.82M,-0.78%
22-Jan-14,1838.5,1837.5,1843.25,1834.75,941.60K,0.00%
21-Jan-14,1838.5,1834,1844,1826.25,1.33M,0.25%
20-Jan-14,1833.95,1834.45,1834.65,1830.15,-,-0.02%
17-Jan-14,1834.25,1838,1842.75,1829.25,1.18M,-0.11%
16-Jan-14,1836.25,1841.5,1843.75,1834.5,952.50K,-0.29%
15-Jan-14,1841.5,1833,1845.75,1831.5,1.26M,0.46%
14-Jan-14,1833,1815.75,1834.25,1812.75,1.60M,0.99%
13-Jan-14,1815,1838.5,1838.75,1809.5,1.71M,-1.24%
10-Jan-14,1837.75,1833.25,1842.5,1826.25,1.46M,0.26%
9-Jan-14,1833,1831.75,1839,1824.25,1.32M,0.03%
8-Jan-14,1832.5,1830.75,1834.75,1825.5,1.33M,0.10%
7-Jan-14,1830.75,1819.75,1834.75,1819.5,1.16M,0.55%
6-Jan-14,1820.75,1824,1832.5,1817.25,1.37M,-0.26%
3-Jan-14,1825.5,1827.25,1833,1820.5,961.60K,-0.05%
2-Jan-14,1826.5,1837.75,1840.75,1821.75,1.24M,-0.89%
1-Jan-14,1842.95,1842.95,1842.95,1842.95,-,0.11%
31-Dec-13,1841,1835.5,1846.5,1834.25,653.06K,0.34%
30-Dec-13,1834.75,1836,1838.5,1833.5,581.58K,-0.10%
27-Dec-13,1836.5,1836.5,1840,1833.25,622.70K,0.00%
26-Dec-13,1836.5,1830,1837.75,1829.75,438.94K,0.41%
24-Dec-13,1829,1822.75,1829.5,1820.5,314.41K,0.34%
23-Dec-13,1822.75,1817,1824.5,1816.75,737.15K,0.54%
20-Dec-13,1812.89,1808.75,1813,1808.75,47.70K,0.24%
19-Dec-13,1808.5,1810,1813,1801.25,387.39K,-0.12%
18-Dec-13,1810.75,1778.25,1812.75,1767.25,711.56K,1.77%
17-Dec-13,1779.25,1784.75,1789,1776.5,748.12K,-0.41%
16-Dec-13,1786.5,1774.75,1792.5,1760.25,869.48K,0.66%
13-Dec-13,1774.75,1773.5,1783,1771.75,994.29K,-0.01%
12-Dec-13,1775,1780.75,1784,1771.75,1.83M,-0.32%
11-Dec-13,1780.75,1804.25,1808,1779.25,2.00M,-1.23%
10-Dec-13,1803,1809.25,1811.5,1801,1.17M,-0.33%
9-Dec-13,1809,1806.5,1811.5,1804.75,1.06M,0.22%
6-Dec-13,1805,1784.5,1806,1784.25,1.76M,1.18%
5-Dec-13,1784,1792.5,1794.25,1782,1.58M,-0.43%
4-Dec-13,1791.75,1792,1799.5,1777.75,2.11M,0.01%
3-Dec-13,1791.5,1800.25,1801.75,1786.25,1.73M,-0.46%
2-Dec-13,1799.75,1806.25,1809,1797,1.33M,-0.24%
29-Nov-13,1804,1804.5,1812.5,1802.75,818.60K,-0.20%
28-Nov-13,1807.65,1806.45,1809.95,1805.45,-,0.19%
27-Nov-13,1804.25,1802,1807.5,1801.25,849.59K,0.12%
26-Nov-13,1802,1801.25,1807,1798.75,1.10M,-0.03%
25-Nov-13,1802.5,1802,1809.25,1798.5,1.11M,0.07%
22-Nov-13,1801.25,1793.25,1803.25,1792,1.24M,0.42%
21-Nov-13,1793.75,1779.5,1795.5,1775.75,1.39M,0.79%
20-Nov-13,1779.75,1785.5,1794.25,1774.5,2.07M,-0.31%
19-Nov-13,1785.25,1789.5,1793.75,1782,1.59M,-0.20%
18-Nov-13,1788.75,1793.5,1799.75,1784.75,1.56M,-0.26%
15-Nov-13,1793.5,1787.75,1796,1786.5,1.23M,0.32%
14-Nov-13,1787.75,1779.75,1789,1777.25,1.58M,0.51%
13-Nov-13,1778.75,1764.75,1782.25,1754.25,1.68M,0.78%
12-Nov-13,1765,1767.75,1769.75,1758.5,1.42M,-0.14%
11-Nov-13,1767.5,1767,1770.25,1762.75,960.01K,0.08%
8-Nov-13,1766,1744.75,1768,1736.5,2.07M,1.19%
7-Nov-13,1745.25,1763.75,1774.5,1742.25,2.46M,-1.15%
6-Nov-13,1765.5,1757.25,1770,1755.75,1.32M,0.51%
5-Nov-13,1756.5,1762.75,1764,1750.5,1.48M,-0.37%
4-Nov-13,1763,1754,1764,1753.25,1.01M,0.47%
1-Nov-13,1754.75,1755.5,1761.25,1747,1.60M,0.21%
31-Oct-13,1751,1757.75,1764,1750.25,1.89M,-0.54%
30-Oct-13,1760.5,1768.25,1773.25,1751.75,1.78M,-0.40%
29-Oct-13,1767.5,1759,1768.75,1754.5,1.19M,0.48%
28-Oct-13,1759,1753.75,1762.25,1751.5,1.16M,0.29%
25-Oct-13,1754,1748,1755.75,1742.75,1.25M,0.31%
24-Oct-13,1748.5,1742.75,1751.75,1740,1.25M,0.39%
23-Oct-13,1741.75,1749.5,1749.5,1734.5,1.52M,-0.44%
22-Oct-13,1749.5,1737.75,1754.5,1736,1.84M,0.65%
21-Oct-13,1738.25,1738,1742.5,1734.75,1.14M,0.10%
18-Oct-13,1736.5,1727.5,1740.25,1727,1.54M,0.51%
17-Oct-13,1727.75,1712,1728.75,1706.25,1.67M,0.85%
16-Oct-13,1713.25,1694.25,1717,1691.25,1.80M,1.26%
15-Oct-13,1692,1706.25,1709.75,1689.5,1.87M,-0.72%
14-Oct-13,1704.25,1684,1706.75,1680.75,1.51M,0.31%
11-Oct-13,1699,1683,1700.25,1673,1.56M,0.83%
10-Oct-13,1685,1648.5,1687.75,1648,2.29M,2.20%
9-Oct-13,1648.75,1648,1658.25,1640,2.49M,-0.11%
8-Oct-13,1650.5,1667,1671.5,1646,2.35M,-1.03%
7-Oct-13,1667.75,1676.75,1679.5,1666.5,1.60M,-1.01%
4-Oct-13,1684.75,1668,1686,1667.5,1.51M,0.90%
3-Oct-13,1669.75,1683,1684.75,1663.25,2.26M,-0.79%
2-Oct-13,1683,1691.5,1691.75,1673.25,1.70M,-0.38%
1-Oct-13,1689.5,1678.5,1692.25,1675.25,1.76M,0.91%
30-Sep-13,1674.25,1675,1681,1666.75,2.15M,-0.73%
27-Sep-13,1686.5,1694.5,1695.5,1680,1.43M,-0.35%
26-Sep-13,1692.5,1686.5,1697.5,1685.75,1.47M,0.40%
25-Sep-13,1685.75,1692.25,1695,1684.5,1.64M,-0.40%
24-Sep-13,1692.5,1693.25,1701,1687.5,1.50M,-0.01%
23-Sep-13,1692.75,1706.5,1707.5,1689.5,1.67M,-1.81%
20-Sep-13,1723.89,1724,1727.25,1721.25,66.09K,-0.02%
19-Sep-13,1724.25,1725,1733.25,1720.5,419.65K,-0.01%
18-Sep-13,1724.5,1706,1729.75,1700,666.70K,1.14%
17-Sep-13,1705,1696.25,1706.75,1694.75,727.29K,0.41%
16-Sep-13,1698,1698.5,1710.5,1694.75,1.01M,0.56%
13-Sep-13,1688.5,1684.75,1690.5,1680.5,756.48K,0.21%
12-Sep-13,1685,1689.75,1690,1681.25,1.35M,-0.22%
11-Sep-13,1688.75,1682.25,1690.5,1677.75,1.84M,0.37%
10-Sep-13,1682.5,1671,1683.25,1669,1.85M,0.81%
9-Sep-13,1669,1652,1671.75,1652,1.48M,0.94%
6-Sep-13,1653.5,1652,1664,1638.75,2.56M,0.03%
5-Sep-13,1653,1654.75,1658.25,1650.5,1.25M,-0.03%
4-Sep-13,1653.5,1638,1655.25,1635,1.64M,0.88%
3-Sep-13,1639,1640.25,1650,1630.75,2.32M,-0.40%
2-Sep-13,1645.55,1640.15,1648.45,1639.95,-,0.88%
30-Aug-13,1631.25,1639,1645,1625.5,1.93M,-0.34%
29-Aug-13,1636.75,1630.5,1644.75,1627.75,1.74M,0.28%
28-Aug-13,1632.25,1628.25,1639.25,1624.75,1.65M,0.25%
27-Aug-13,1628.25,1654.5,1655.5,1626.25,2.25M,-1.57%
26-Aug-13,1654.25,1660.75,1667.5,1653.25,1.21M,-0.44%
23-Aug-13,1661.5,1655.5,1662.75,1650.5,1.31M,0.41%
22-Aug-13,1654.75,1635,1657.75,1631.5,1.56M,1.12%
21-Aug-13,1636.5,1651,1654.75,1634,2.12M,-0.85%
20-Aug-13,1650.5,1644.25,1656.75,1641,1.58M,0.33%
19-Aug-13,1645,1651,1657,1642.25,1.47M,-0.36%
